	age	job	marital	education	default	balance	housing	loan	contact	previous	poutcome	y
1562	43	2	2	1	0	7727	1	0	3	0	3	0
1563	55	3	2	2	0	204	0	0	1	0	3	0
1564	28	2	1	4	0	101	1	0	3	0	3	0
1565	45	11	1	2	0	728	1	1	1	0	3	0
1566	45	3	2	1	0	2418	1	0	3	0	3	0
1567	51	5	2	3	0	2934	1	0	1	0	3	0
1568	42	10	3	2	0	0	1	0	3	0	3	0
1569	43	12	3	4	0	181	0	0	2	0	3	0
1570	34	5	2	3	0	176	0	0	1	0	3	0
1571	36	2	2	1	0	49	1	0	1	5	4	0
1572	37	2	2	2	0	2023	1	0	1	0	3	0
1573	50	2	2	2	0	372	1	0	2	0	3	0
1574	42	5	1	4	0	7702	0	0	1	0	3	1
1575	34	2	3	1	0	464	1	0	1	2	4	0
1576	48	5	2	2	0	117	1	0	1	0	3	0
1577	47	1	2	2	0	104	1	1	1	0	3	0
1578	40	5	2	3	0	1041	1	0	3	0	3	0
1579	37	5	2	3	0	539	0	0	1	3	1	0
1580	38	2	2	1	0	0	1	0	3	0	3	0
1581	29	10	3	3	0	406	1	0	1	0	3	0
1582	46	2	2	1	0	2558	1	0	2	1	4	0
1583	26	2	2	2	0	484	1	0	3	0	3	0
1584	30	8	3	3	0	3516	1	0	3	0	3	0
1585	42	2	2	2	0	5639	1	0	1	0	3	0
1586	42	5	3	3	0	100	0	0	1	0	3	0
1587	31	1	3	2	0	1306	1	0	3	0	3	0
1588	37	5	3	3	0	815	1	0	1	0	3	0
1589	26	2	2	2	0	245	1	0	3	0	3	0
1590	54	2	2	4	0	191	0	0	1	0	3	0
1591	70	6	2	2	0	2815	0	0	1	1	1	0
1592	29	7	3	2	0	3672	1	1	3	0	3	0
1593	50	8	2	2	0	1572	1	0	1	0	3	0
1594	60	11	1	2	0	385	1	0	1	0	3	0
1595	32	10	3	2	0	29	0	0	1	0	3	0
1596	32	10	2	2	0	84	0	1	1	0	3	0
1597	34	7	3	3	0	876	1	0	1	0	3	0
1598	48	8	3	1	0	1499	1	0	1	0	3	0
1599	25	9	2	3	0	0	1	0	1	0	3	0
1600	32	5	2	2	0	6217	1	1	1	2	1	0
1601	32	2	2	1	0	329	1	0	1	0	3	0
1602	47	1	1	2	0	162	1	0	3	0	3	0
1603	32	10	2	4	0	14533	0	0	1	2	2	0
1604	49	5	3	3	0	151	1	0	1	0	3	1
1605	53	8	2	2	0	-2	1	1	1	0	3	0
1606	41	2	3	4	0	4684	0	0	3	0	3	0
1607	47	5	1	3	0	1149	0	1	1	0	3	0
1608	35	2	2	1	0	11	1	0	3	0	3	0
1609	33	5	3	2	0	8004	0	0	1	0	3	0
1610	49	2	2	1	0	1019	1	0	1	0	3	0
1611	46	5	1	3	0	1297	0	0	1	0	3	1
1612	29	5	1	3	0	415	1	1	3	0	3	0
1613	58	7	2	1	0	671	1	0	3	0	3	0
1614	40	1	3	2	0	2378	1	0	3	0	3	0
1615	34	5	2	3	0	417	1	0	1	0	3	0
1616	60	6	2	1	0	71	0	0	1	0	3	0
1617	43	5	2	3	0	1188	0	0	1	0	3	0
1618	50	2	2	1	0	8139	1	0	1	0	3	0
1619	33	2	2	2	0	249	1	0	1	0	3	0
1620	37	2	2	1	0	689	1	0	1	0	3	0
1621	55	7	2	2	0	203	1	0	2	12	4	0
1622	45	2	3	1	1	-183	0	1	1	0	3	0
1623	47	2	2	1	0	3451	0	1	1	0	3	0
1624	58	10	2	2	0	116	0	0	3	0	3	0
1625	36	8	2	2	0	1746	1	0	1	1	1	0
1626	55	10	2	2	0	0	1	0	3	0	3	0
1627	31	2	2	2	0	897	1	0	3	0	3	0
1628	38	10	2	2	0	821	1	1	1	1	1	0
1629	42	2	2	2	0	130	1	0	3	0	3	0
1630	32	5	1	3	0	1	1	0	3	0	3	0
1631	39	2	2	2	0	8	0	0	1	0	3	0
1632	41	10	2	2	0	55	1	0	1	0	3	0
1633	59	2	2	1	0	699	0	0	1	6	1	0
1634	42	11	1	2	0	759	0	0	1	3	1	0
1635	33	2	2	2	0	687	1	0	1	1	1	0
1636	53	6	2	2	0	4968	0	0	1	2	1	0
1637	43	2	2	1	0	1211	1	0	3	0	3	0
1638	39	7	3	3	0	426	0	0	3	0	3	1
1639	27	3	3	2	0	376	1	1	1	0	3	0
1640	39	5	2	3	0	12	1	0	3	0	3	0
1641	27	2	3	2	0	23	0	0	1	0	3	0
1642	33	1	2	2	0	353	1	0	1	0	3	0
1643	29	8	1	2	0	330	1	0	3	0	3	0
1644	33	5	1	3	0	0	0	0	1	0	3	0
1645	41	3	2	2	0	353	0	0	1	0	3	0
1646	38	10	3	3	0	2273	1	0	1	0	3	0
1647	30	5	2	3	0	0	1	0	1	0	3	0
1648	58	11	2	3	0	744	0	0	2	0	3	0
1649	37	8	3	2	0	608	0	0	1	0	3	0
1650	36	1	1	2	0	356	1	0	1	1	1	0
1651	45	2	2	1	0	1291	1	0	1	0	3	0
1652	23	10	3	2	0	-306	1	0	3	0	3	0
1653	53	2	2	1	0	306	0	0	1	1	2	1
1654	44	2	2	1	0	-312	1	0	3	0	3	0
1655	32	10	3	2	0	493	0	0	1	0	3	0
1656	32	5	2	3	0	71	1	0	1	0	3	0
1657	38	1	2	3	0	669	1	1	1	0	3	0
1658	47	2	2	1	0	556	1	0	1	4	4	0
1659	34	8	3	2	0	84	1	0	3	0	3	0
1660	52	8	2	2	0	108	1	0	3	0	3	0
1661	45	1	3	2	0	-11	1	0	1	0	3	0
1662	50	2	2	1	0	1164	1	0	3	0	3	0
1663	52	2	1	1	0	-191	1	0	3	0	3	1
1664	37	2	2	2	0	132	0	0	3	0	3	0
1665	51	2	2	2	0	2237	1	0	3	0	3	0
1666	32	5	2	3	0	4761	1	0	1	2	1	0
1667	33	2	2	2	0	-346	1	1	3	0	3	0
1668	28	11	2	2	0	655	1	0	3	0	3	0
1669	66	5	2	3	0	1048	1	0	1	0	3	0
1670	31	8	3	2	0	0	1	0	3	0	3	0
1671	35	2	2	1	0	624	1	0	3	0	3	0
1672	47	8	3	4	0	1784	0	0	1	0	3	1
1673	36	1	3	2	0	1281	0	0	2	0	3	0
1674	32	10	3	3	0	569	0	1	1	0	3	0
1675	34	2	2	1	0	1666	1	0	3	0	3	0
1676	40	1	2	2	0	168	1	0	1	1	1	0
1677	33	7	2	3	0	263	0	0	1	0	3	0
1678	39	2	2	2	0	-405	1	0	1	0	3	0
1679	38	7	2	2	0	279	1	0	3	0	3	0
1680	32	10	3	2	0	0	0	0	1	0	3	1
1681	65	12	2	4	0	300	0	0	1	0	3	0
1682	34	11	3	3	0	415	0	0	1	0	3	0
1683	34	1	3	1	0	0	1	1	1	0	3	0
1684	42	2	3	1	0	1322	1	1	1	0	3	0
1685	31	8	2	2	0	1062	1	1	1	0	3	0
1686	47	10	2	2	0	302	1	0	3	0	3	0
1687	44	10	1	2	0	809	1	0	3	0	3	0
1688	38	4	2	2	0	-278	1	0	1	0	3	0
1689	28	5	3	3	0	3238	1	0	3	0	3	0
1690	46	1	3	2	0	751	1	0	3	0	3	0
1691	51	2	1	1	0	-28	0	1	3	0	3	0
1692	42	5	1	3	0	0	0	0	3	0	3	0
1693	37	10	3	2	0	2442	0	0	1	0	3	1
1694	58	11	2	3	0	1798	1	0	1	0	3	0
1695	43	1	2	2	0	132	0	0	1	3	2	1
1696	36	5	3	3	0	260	1	0	1	0	3	0
1697	34	2	2	2	0	7	1	1	1	2	4	0
1698	31	5	3	3	0	3283	0	0	1	1	1	1
1699	49	10	2	4	0	323	1	0	1	0	3	0
1700	54	5	2	3	0	2960	1	0	1	0	3	0
1701	29	11	3	2	0	486	0	0	2	0	3	0
1702	51	6	1	2	0	343	1	0	3	0	3	0
1703	40	11	1	2	0	507	1	0	1	7	1	0
1704	35	5	3	3	0	5958	1	0	1	0	3	1
1705	25	9	3	2	0	304	0	0	1	0	3	1
1706	32	2	3	2	0	118	1	0	1	0	3	1
1707	30	7	2	2	0	123	0	1	3	5	4	0
1708	38	5	2	3	0	76	1	0	1	0	3	0
1709	46	1	2	2	0	70	1	0	1	0	3	1
1710	43	11	2	1	0	960	1	1	3	0	3	0
1711	32	10	3	3	0	2185	0	0	1	0	3	0
1712	29	2	3	2	0	309	1	0	1	0	3	0
1713	56	2	2	2	0	2190	0	1	1	1	1	0
1714	57	10	2	1	0	0	0	0	3	0	3	0
1715	38	1	2	2	0	3732	1	0	3	0	3	0
1716	51	10	2	1	0	1550	0	0	3	0	3	0
1717	35	1	3	3	0	62	0	1	1	0	3	0
1718	37	2	2	1	0	704	0	0	3	0	3	0
1719	48	5	2	2	0	4415	1	0	1	7	1	1
1720	30	2	3	2	1	4	1	0	3	0	3	0
1721	60	6	2	2	0	262	0	0	1	0	3	0
1722	56	5	2	2	0	238	1	0	1	0	3	0
1723	45	2	2	1	0	97	1	0	3	0	3	0
1724	38	10	1	2	0	410	0	0	1	0	3	0
1725	20	9	3	2	0	1191	0	0	1	0	3	0
1726	59	6	2	1	0	-47	1	0	1	0	3	0
1727	34	10	2	3	0	197	0	0	1	0	3	1
1728	36	2	2	4	0	6	0	0	3	0	3	0
1729	53	1	3	2	0	2398	1	0	1	2	1	1
1730	51	5	2	3	0	630	1	0	1	0	3	0
1731	58	6	2	2	0	235	0	0	1	0	3	0
1732	48	5	2	1	0	1910	1	0	3	0	3	0
1733	56	5	2	3	0	3172	1	0	1	0	3	0
1734	51	2	2	1	0	872	0	0	1	0	3	0
1735	35	2	2	2	0	407	1	0	1	0	3	0
1736	40	1	3	2	0	100	1	0	1	1	2	1
1737	59	4	2	2	0	345	0	0	3	0	3	0
1738	44	5	1	3	0	2058	0	1	1	0	3	0
1739	49	4	2	1	0	889	0	0	2	0	3	1
1740	35	1	2	3	0	0	1	0	1	0	3	0
1741	41	5	2	3	0	51	0	0	1	0	3	0
1742	55	6	2	1	0	150	0	0	1	0	3	0
1743	51	7	2	2	1	34	0	1	1	0	3	0
1744	27	8	3	2	0	795	0	0	1	0	3	0
1745	57	2	2	1	0	282	0	1	1	0	3	0
1746	51	5	3	3	0	2139	0	0	1	0	3	0
1747	38	5	2	3	0	-469	1	0	3	0	3	0
1748	49	1	2	2	0	197	1	0	1	2	1	1
1749	40	10	3	3	0	825	1	0	1	1	4	0
1750	47	4	3	3	0	3232	0	0	2	3	1	0
1751	48	5	1	2	0	1598	1	0	3	0	3	0
1752	47	8	2	3	0	871	0	0	1	0	3	0
1753	56	8	2	2	0	83	0	0	1	0	3	0
1754	29	5	3	3	0	1445	0	0	1	2	2	1
1755	38	10	2	2	0	226	1	0	3	0	3	1
1756	32	5	2	3	0	-55	1	0	1	0	3	0
1757	42	1	3	2	0	243	1	0	3	0	3	0
1758	30	2	2	1	0	-336	0	0	1	0	3	0
1759	26	1	3	3	0	3672	1	0	3	0	3	0
1760	35	10	2	2	0	0	1	0	1	5	2	1
1761	35	10	2	2	0	251	1	1	3	0	3	0
1762	35	7	3	3	0	44	0	0	1	2	4	0
1763	57	2	2	2	0	2887	0	0	1	0	3	1
1764	29	1	3	2	0	1992	0	0	1	2	1	0
1765	32	2	3	2	0	2	0	0	3	0	3	0
1766	45	10	2	2	0	1415	1	0	1	0	3	0
1767	51	5	3	3	0	297	1	0	1	1	1	1
1768	31	10	3	2	0	1094	1	0	3	0	3	0
1769	50	7	2	4	0	-84	1	0	3	0	3	0
1770	38	2	3	2	0	-1	1	0	3	0	3	0
1771	37	5	2	3	0	347	1	0	1	0	3	0
1772	35	5	2	3	0	1253	1	0	3	0	3	0
1773	37	11	2	4	0	4565	0	0	1	0	3	0
1774	28	5	3	3	0	781	0	0	1	0	3	0
1775	38	5	2	3	0	7124	0	0	3	0	3	0
1776	43	5	2	2	0	17555	0	0	1	0	3	0
1777	43	5	2	4	0	5172	1	0	3	0	3	0
1778	56	5	2	3	0	15520	0	0	1	0	3	0
1779	32	10	3	3	0	13711	1	0	1	3	2	0
1780	58	5	1	3	0	1533	0	0	3	0	3	0
1781	47	5	2	3	0	286	0	0	1	0	3	0
1782	31	2	3	2	0	-219	1	0	3	0	3	0
1783	38	5	2	3	0	0	1	0	3	0	3	0
1784	50	2	2	2	0	810	1	0	3	0	3	0
1785	32	2	2	2	0	300	0	0	1	0	3	0
1786	37	8	3	2	0	1175	1	0	1	2	1	0
1787	39	5	2	3	0	0	1	0	3	0	3	0
1788	40	8	2	2	0	113	1	0	3	0	3	0
1789	41	2	2	2	0	641	1	0	3	0	3	0
1790	45	10	2	2	0	1477	1	0	1	0	3	0
1791	31	1	2	2	0	0	1	0	3	0	3	0
1792	54	8	2	1	0	8	1	0	1	0	3	0
1793	39	1	1	2	0	399	1	1	1	0	3	0
1794	56	1	1	2	1	-435	1	1	3	0	3	0
1795	35	1	3	2	0	2830	0	0	3	0	3	0
1796	34	5	2	2	0	15	0	0	1	0	3	0
1797	31	10	3	2	0	125	0	0	1	0	3	0
1798	38	10	2	3	0	45	0	0	1	0	3	0
1799	41	10	2	3	0	13	0	0	3	0	3	0
1800	44	3	2	3	0	0	1	0	3	0	3	0
1801	49	2	2	2	0	579	1	0	3	0	3	0
1802	30	8	3	2	0	432	1	0	3	0	3	0
1803	31	8	3	2	0	1987	1	0	2	0	3	0
1804	34	5	2	2	0	857	1	0	1	0	3	0
1805	70	6	2	3	0	15834	0	0	1	1	1	0
1806	45	5	2	3	0	3370	0	0	3	0	3	0
1807	31	5	2	3	0	6290	0	0	1	0	3	0
1808	57	1	2	2	0	808	0	0	1	0	3	0
1809	40	8	2	4	0	4075	1	0	3	0	3	0
1810	28	2	2	2	0	373	1	0	1	1	1	0
1811	44	1	3	2	0	-101	1	0	1	0	3	0
1812	49	8	1	2	0	3250	0	0	3	0	3	0
1813	46	5	2	3	0	1375	1	0	1	0	3	0
1814	34	5	2	3	0	180	0	0	1	0	3	0
1815	58	10	2	2	0	175	0	0	1	0	3	0
1816	52	8	2	2	0	381	0	1	1	0	3	0
1817	27	2	2	2	0	2171	1	0	1	1	4	0
1818	48	10	2	2	0	340	1	0	1	0	3	0
1819	33	10	1	2	1	10	1	1	1	0	3	0
1820	46	1	2	2	0	4958	1	0	1	5	4	0
1821	51	4	2	4	0	21244	0	1	1	0	3	0
1822	31	5	2	3	0	156	0	0	1	0	3	1
1823	35	10	1	2	0	473	1	1	3	0	3	0
1824	37	1	3	2	0	781	0	0	1	0	3	0
1825	60	3	2	1	0	0	0	0	2	0	3	0
1826	40	10	2	2	0	1819	0	0	1	0	3	0
1827	50	5	2	3	0	4374	1	0	1	3	1	0
1828	34	3	2	2	0	456	1	1	1	0	3	0
1829	32	10	2	2	0	253	1	0	3	0	3	0
1830	36	8	3	2	0	774	1	0	1	1	1	0
1831	32	1	3	3	0	-59	0	1	3	0	3	0
1832	40	8	1	2	0	-81	0	1	1	0	3	0
1833	37	2	2	1	0	0	1	0	1	3	4	0
1834	57	5	2	3	0	0	1	0	1	0	3	0
1835	46	5	2	3	0	-3	0	0	1	0	3	0
1836	31	2	3	1	0	2488	1	0	1	0	3	0
1837	39	10	1	3	1	3	0	0	1	0	3	1
1838	35	5	2	2	0	839	1	0	3	0	3	0
1839	32	2	2	1	0	103	0	0	1	0	3	0
1840	44	10	1	2	0	316	1	0	1	0	3	0
1841	41	10	3	2	0	1680	1	0	3	0	3	0
1842	59	6	1	1	0	7179	0	0	1	0	3	0
1843	39	8	2	2	0	247	1	0	1	0	3	0
1844	54	5	2	3	0	8295	0	0	1	0	3	1
1845	27	8	3	2	0	261	1	1	1	0	3	0
1846	51	7	2	2	0	95	1	0	1	0	3	1
1847	33	10	3	2	0	291	0	0	1	0	3	0
1848	38	2	2	1	0	2240	1	0	1	1	1	0
1849	52	3	2	3	0	0	0	0	3	0	3	0
1850	54	5	1	3	0	1295	1	0	1	0	3	0
1851	33	2	2	1	0	324	1	0	1	0	3	0
1852	50	10	2	2	0	669	1	0	3	0	3	0
1853	39	2	3	2	0	4143	1	1	3	0	3	0
1854	34	5	3	3	0	2646	0	0	1	0	3	1
1855	41	10	3	2	0	618	0	0	1	0	3	0
1856	48	5	1	3	0	541	1	0	1	2	4	0
1857	38	8	2	2	0	434	1	0	3	0	3	0
1858	34	2	2	2	0	622	1	0	3	0	3	0
1859	32	2	2	2	0	0	1	0	1	0	3	0
1860	48	5	2	2	0	99	1	0	3	0	3	0
1861	28	8	3	2	0	290	1	0	1	0	3	0
1862	47	2	2	2	0	1230	1	0	1	1	2	1
1863	32	1	3	2	0	45	1	1	1	7	4	0
1864	32	1	2	2	0	923	1	0	1	0	3	0
1865	38	5	2	3	0	950	0	0	1	0	3	0
1866	86	6	2	2	0	1503	0	0	2	1	4	0
1867	47	10	2	2	0	65	0	0	1	0	3	0
1868	42	5	2	1	0	-679	1	1	1	2	1	0
1869	44	5	2	3	0	773	0	1	1	0	3	0
1870	25	9	3	4	0	10788	0	0	1	2	4	0
1871	34	8	1	2	0	991	1	0	1	1	1	0
1872	34	1	2	2	0	247	0	0	1	0	3	1
1873	53	2	2	1	0	4143	0	0	1	0	3	0
1874	42	2	2	4	0	-406	1	0	1	0	3	0
1875	30	2	3	2	0	180	0	0	1	2	1	0
1876	26	2	3	1	0	-887	1	0	1	0	3	1
1877	40	8	2	2	0	4157	1	0	3	0	3	0
1878	34	10	3	2	0	1386	1	1	3	0	3	0
1879	34	8	2	2	0	2211	0	0	3	0	3	0
1880	40	5	2	3	0	-495	0	1	1	0	3	0
1881	36	5	2	3	0	27359	1	0	3	0	3	0
1882	34	10	3	2	0	440	1	0	1	2	1	0
1883	32	2	3	2	0	135	1	0	1	0	3	0
1884	39	10	2	2	0	-735	1	0	1	2	1	0
1885	36	10	2	3	0	60	0	0	1	0	3	0
1886	39	10	1	2	0	902	1	0	1	5	1	1
1887	33	5	2	4	0	18347	1	0	3	0	3	0
1888	34	2	3	2	0	-72	1	0	1	0	3	0
1889	42	5	2	3	0	1205	0	0	2	0	3	1
1890	46	10	2	2	0	499	1	0	1	0	3	0
1891	32	5	3	3	0	656	1	1	1	0	3	0
1892	27	8	2	2	0	100	0	0	1	0	3	0
1893	35	10	1	2	0	69	1	0	3	0	3	0
1894	53	10	2	4	0	619	0	0	3	0	3	0
1895	29	8	3	2	0	192	0	0	1	0	3	0
1896	35	5	3	3	0	0	0	0	1	0	3	0
1897	49	5	2	3	0	87	0	0	1	0	3	0
1898	58	5	2	3	0	3228	0	0	1	0	3	0
1899	40	5	3	3	0	1361	0	0	1	0	3	1
1900	19	9	3	4	0	0	0	0	1	0	3	0
1901	30	9	3	3	0	34	1	0	3	0	3	0
1902	34	10	3	2	0	318	0	1	1	0	3	0
1903	60	6	2	2	0	197	0	0	1	0	3	0
1904	28	9	3	3	0	0	0	0	1	7	4	1
1905	46	5	2	3	0	273	1	0	1	4	2	1
1906	49	2	1	1	0	15	1	0	3	0	3	0
1907	59	5	1	3	0	7813	1	0	1	0	3	0
1908	44	10	3	2	0	-27	1	1	3	0	3	0
1909	33	10	2	3	0	75	0	0	1	0	3	0
1910	54	6	2	2	0	1139	1	0	1	7	1	0
1911	26	2	2	2	0	115	1	0	3	0	3	0
1912	54	2	2	2	0	0	0	0	2	1	1	0
1913	48	4	2	1	0	7195	0	0	1	0	3	1
1914	30	8	3	3	0	-477	0	1	1	0	3	1
1915	29	5	3	3	0	1026	0	0	1	1	4	1
1916	51	3	2	3	0	3921	1	0	1	0	3	0
1917	53	11	2	1	0	980	1	0	1	0	3	1
1918	43	2	2	2	0	-179	1	0	1	0	3	0
1919	34	1	2	3	0	2552	1	1	1	0	3	0
1920	40	3	2	3	0	1729	1	0	1	0	3	0
1921	43	10	2	2	0	434	1	0	3	0	3	0
1922	33	1	3	2	0	-300	1	1	1	0	3	0
1923	66	6	2	2	0	4785	0	0	1	0	3	0
1924	44	10	1	2	0	-329	1	0	3	0	3	0
1925	33	8	2	2	0	0	1	0	2	0	3	0
1926	31	10	3	2	0	391	0	0	1	0	3	0
1927	71	6	2	1	0	4657	0	0	1	0	3	1
1928	22	9	3	1	0	3472	0	0	1	3	1	1
1929	46	11	3	3	0	705	0	0	1	0	3	0
1930	32	8	2	2	0	255	1	1	3	0	3	0
1931	45	2	2	2	0	4365	0	1	1	0	3	0
1932	32	5	2	2	0	350	1	0	3	0	3	0
1933	49	2	2	1	0	474	1	1	2	1	1	0
1934	27	10	3	2	0	489	1	0	1	0	3	1
1935	46	3	2	2	0	757	0	0	3	0	3	0
1936	37	5	3	3	0	695	0	0	1	0	3	0
1937	30	11	3	2	1	-770	1	0	3	0	3	0
1938	44	7	1	2	0	80	1	1	3	0	3	0
1939	45	10	2	2	0	315	1	0	1	0	3	0
1940	27	9	3	2	0	213	0	0	1	0	3	1
1941	57	4	2	1	0	0	0	0	3	0	3	0
1942	66	5	2	3	0	2169	0	0	1	0	3	0
1943	40	1	1	2	0	212	0	0	3	0	3	0
1944	48	2	2	2	0	333	1	0	1	0	3	0
1945	33	2	3	2	0	4404	1	0	1	0	3	0
1946	42	8	1	2	0	257	1	0	1	0	3	1
1947	47	11	2	2	0	3188	1	0	1	0	3	0
1948	27	10	3	3	0	3083	1	0	3	0	3	0
1949	78	6	2	3	0	226	0	0	2	0	3	0
1950	50	8	2	1	0	1260	0	0	1	0	3	0
1951	46	3	3	3	0	1410	1	0	1	8	1	0
1952	41	1	1	2	0	6046	1	1	2	2	2	1
1953	36	1	3	3	0	980	0	0	1	7	1	0
1954	49	6	2	1	0	-37	0	0	3	0	3	0
1955	46	5	1	3	0	-154	1	1	3	0	3	0
1956	77	6	2	1	0	680	0	0	2	7	1	0
1957	30	10	3	3	0	799	1	1	3	0	3	0
1958	43	5	3	2	1	-1164	1	1	1	0	3	0
1959	44	2	2	2	0	2523	1	0	3	0	3	0
1960	40	2	2	1	0	98	1	0	3	0	3	0
1961	38	2	2	1	0	3419	1	0	3	0	3	0
1962	25	11	3	3	0	343	0	0	1	0	3	1
1963	49	5	2	3	0	852	1	0	1	0	3	0
1964	33	2	2	1	0	50	1	0	1	0	3	0
1965	40	5	3	3	0	0	0	0	1	0	3	0
1966	44	2	2	1	0	10	1	0	1	0	3	0
1967	32	2	2	2	0	950	1	1	1	0	3	0
1968	52	5	2	3	0	0	1	0	1	0	3	0
1969	35	5	2	3	0	175	1	0	1	0	3	0
1970	35	10	2	2	0	-259	1	0	1	2	1	0
1971	32	5	2	2	0	6217	1	1	3	0	3	0
1972	42	10	2	2	0	-1310	1	1	3	0	3	0
1973	59	2	2	4	0	139	0	0	3	0	3	0
1974	44	10	3	2	0	7138	0	0	1	0	3	1
1975	50	1	1	2	0	1111	1	0	1	0	3	0
1976	27	2	3	2	0	113	0	0	1	0	3	0
1977	55	5	1	3	0	-612	0	0	1	0	3	0
1978	54	2	2	4	0	310	1	0	2	3	4	0
1979	31	11	3	2	0	-186	1	0	3	0	3	0
1980	56	1	2	4	0	2038	0	0	1	1	2	0
1981	51	7	2	3	0	833	0	0	1	0	3	0
1982	61	2	2	1	0	625	1	0	3	0	3	0
1983	34	10	3	2	0	105	1	0	1	3	1	0
1984	56	2	2	1	0	551	0	0	3	0	3	0
1985	29	9	3	4	0	145	0	0	1	0	3	0
1986	34	5	3	3	0	618	1	0	3	0	3	0
1987	35	8	3	2	0	1063	1	1	1	0	3	0
1988	56	1	1	2	0	985	0	1	1	0	3	0
1989	45	2	2	2	0	2926	1	1	1	2	1	0
1990	31	1	3	2	0	-449	1	0	3	0	3	0
1991	37	3	1	3	0	66	0	0	1	0	3	1
1992	43	1	2	2	0	0	1	0	1	0	3	0
1993	40	5	2	4	0	419	1	0	1	0	3	0
1994	44	5	2	1	0	4758	1	0	1	0	3	1
1995	38	1	3	2	0	-23	0	0	1	0	3	0
1996	58	5	1	3	0	1573	1	1	1	0	3	0
1997	24	2	3	2	0	77	1	0	3	0	3	0
1998	53	8	2	2	0	1378	1	0	1	0	3	0
1999	36	2	2	2	0	-73	1	1	1	0	3	0
2000	28	2	2	1	0	60	1	0	1	1	1	0
2001	45	2	2	1	0	137	1	1	3	0	3	0
2002	32	1	3	3	0	1583	1	0	1	1	1	0
2003	46	1	2	2	0	-121	1	1	1	0	3	0
2004	28	2	3	2	0	1065	1	1	1	1	1	0
2005	51	11	2	2	0	-13	1	0	1	1	1	0
2006	51	2	2	1	0	1869	0	0	3	0	3	0
2007	30	10	3	2	0	4787	1	0	3	0	3	0
2008	39	10	2	2	1	-183	1	0	3	0	3	0
2009	28	2	2	1	0	702	1	0	3	0	3	0
2010	31	5	3	3	0	1494	0	0	1	0	3	0
2011	31	2	2	1	0	0	1	1	3	0	3	0
2012	38	5	2	3	0	46	0	0	1	0	3	0
2013	31	2	3	2	0	609	1	0	1	1	1	0
2014	74	6	1	2	0	4079	0	0	1	0	3	1
2015	40	5	3	3	0	0	1	0	1	6	1	1
2016	43	10	2	2	0	7876	1	0	1	0	3	0
2017	34	10	3	3	0	925	1	0	1	0	3	1
2018	54	5	1	3	0	7010	0	0	1	0	3	0
2019	51	2	2	1	0	42	1	0	1	3	1	0
2020	33	2	2	2	0	285	0	1	3	0	3	0
2021	41	10	2	3	0	0	0	0	3	0	3	0
2022	33	5	3	3	0	3170	0	0	1	0	3	0
2023	48	1	2	2	0	8	0	1	1	0	3	0
2024	42	7	1	3	0	216	1	0	1	0	3	0
2025	35	5	3	3	0	2975	0	0	1	0	3	0
2026	25	1	2	2	0	894	1	0	3	0	3	0
2027	38	2	3	1	0	490	1	1	3	0	3	0
2028	45	3	2	2	0	245	1	0	3	0	3	0
2029	59	5	1	3	0	0	1	0	1	0	3	0
2030	47	5	2	4	0	150	0	0	3	0	3	0
2031	33	5	2	3	0	4	1	0	1	0	3	0
2032	59	5	2	1	0	1727	0	0	2	2	1	1
2033	41	2	1	1	0	664	0	1	1	0	3	1
2034	42	10	2	2	0	473	1	0	1	0	3	0
2035	51	10	1	3	0	0	0	0	1	0	3	0
2036	45	5	2	3	0	-192	1	0	1	0	3	0
2037	30	5	2	3	0	1942	1	1	1	3	4	1
2038	33	2	3	2	0	5137	1	0	1	0	3	0
2039	43	5	2	3	0	13044	0	0	1	0	3	0
2040	37	2	2	2	0	1053	0	0	3	0	3	0
2041	73	6	2	1	0	154	0	0	1	0	3	0
2042	43	2	2	2	0	625	1	0	3	0	3	0
2043	52	11	2	1	0	255	0	1	1	0	3	0
2044	44	5	2	3	0	529	1	0	3	0	3	0
2045	56	5	2	3	0	318	0	1	2	0	3	0
2046	21	8	3	2	0	1903	1	0	3	0	3	0
2047	43	12	2	3	0	1937	0	0	3	0	3	0
2048	54	5	2	1	0	3859	0	1	1	0	3	0
2049	59	10	2	1	0	4198	0	0	1	10	2	1
2050	52	2	2	1	0	230	1	0	1	2	1	0
2051	31	1	3	2	0	747	1	0	3	0	3	1
2052	53	1	2	2	0	263	0	1	1	0	3	0
2053	24	10	3	2	0	-46	1	0	3	0	3	0
2054	57	6	2	2	0	0	0	1	3	0	3	0
2055	48	10	2	2	0	568	1	0	1	1	2	1
2056	57	10	2	2	0	1469	1	0	1	0	3	0
2057	51	10	2	2	0	18	0	1	1	0	3	0
2058	50	5	1	3	0	201	1	0	1	0	3	0
2059	34	2	2	2	0	1412	1	1	3	0	3	0
2060	43	2	2	1	0	-93	1	0	3	0	3	0
2061	31	8	2	2	0	-331	1	0	3	0	3	0
2062	29	2	2	4	0	486	1	0	1	1	1	0
2063	39	2	2	1	0	694	1	0	1	0	3	0
2064	36	5	3	3	0	2806	1	0	3	0	3	0
2065	38	11	3	3	0	0	0	0	1	0	3	0
2066	56	5	1	3	0	2959	1	0	2	0	3	0
2067	41	4	1	1	0	22	1	0	1	4	4	0
2068	47	10	2	2	0	1167	1	0	1	5	1	1
2069	38	5	3	3	0	35	1	0	1	3	1	0
2070	80	6	2	2	0	8304	0	0	2	11	2	0
